timestamp,target,destination_ip,hop_number,ip_address,rtt1_ms,rtt2_ms,rtt3_ms
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.662,1.618,1.555
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.258,4.460,4.401
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.538,4.836,4.780
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.906,4.791,4.736
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.664,5.285,5.202
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,10,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,8.267,8.217,8.176
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,5.064,5.039,5.016
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.404,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.138.227,24.910,24.417,23.007
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.140.41,160.917,159.820,236.621
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.142.37,236.530,240.757,235.709
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,225.650,170.318,225.127
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,241.438,245.866,233.783
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,19,62.115.112.223,196.903,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.114.65,243.702,244.317,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,245.149,244.028,231.041
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,243.524,254.536,257.161
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,23,103.14.13.3,248.637,245.696,245.120
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,24,103.14.13.3,252.483,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,25,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Fri 10 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,1,192.168.25.1,0.737,0.694,0.663
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,2,139.222.0.1,4.340,7.308,10.228
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,3,10.0.0.1,6.618,9.498,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,4,193.62.92.125,1.200,1.413,1.361
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,5,10.11.1.0,1.729,1.678,1.637
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,6,146.97.141.116,4.476,4.657,4.595
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,7,146.97.38.49,6.150,5.423,5.244
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,8,146.97.33.61,4.749,4.412,5.279
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,9,72.14.205.74,4.516,4.639,4.500
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,10,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,11,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,12,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,13,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,14,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,15,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,16,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,17,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,18,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,19,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,20,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,21,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,22,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,23,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,24,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,25,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,26,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,27,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,28,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,29,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.washington.edu,34.82.219.4,30,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,2.669,2.610,2.539
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,9.793,8.305,15.522
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,8.196,9.565,14.248
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,2.971,2.896,2.840
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,3.034,2.992,2.949
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,7.692,5.649,5.576
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,5.509,4.987,4.896
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,6.289,6.182,4.614
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.565,5.993,5.933
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,5.870,5.811,5.764
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,13,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,14,154.54.75.150,6.332,6.299,6.278
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,15,154.54.167.29,80.055,81.939,74.712
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.226,84.989,83.153,84.185
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,17,154.54.169.197,83.075,87.391,87.343
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,18,154.54.6.221,93.620,93.591,88.944
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,19,154.54.166.73,104.737,104.688,104.658
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,20,154.54.7.233,137.151,132.196,130.145
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,21,154.54.165.30,137.781,133.671,137.973
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,22,154.54.166.58,136.919,136.878,132.910
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,23,154.54.45.162,143.657,138.381,143.919
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,24,154.54.27.118,142.940,138.439,142.867
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,25,154.54.86.41,140.301,140.971,141.355
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,26,38.104.84.15,141.998,149.596,149.526
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,27,104.171.226.68,147.794,146.751,142.048
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,28,172.80.0.167,146.137,145.939,146.469
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,1.290,1.233,1.183
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.844,10.762,8.163
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,8.118,10.801,4.363
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.599,1.550,1.482
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.688,1.640,1.663
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.472,4.572,5.378
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,5.367,4.998,4.943
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.400,5.356,5.043
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,73.358,50.852,50.529
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,59.961,62.110,60.076
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.318,61.533,61.971
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,0.558,0.406,0.423
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,4.127,6.904,10.146
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,4.240,7.247,10.526
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.569,1.491,1.429
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.589,1.514,1.596
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.403,4.703,4.505
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.570,4.637,4.816
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.882,4.934,4.864
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.629,4.585,4.530
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,10,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,7.169,6.234,5.972
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,4.876,4.844,4.924
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.363,12.209,12.107
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.136.235,23.741,21.322,21.664
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.141.184,165.895,160.714,223.721
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.140.59,234.185,225.338,237.131
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,225.127,224.610,158.279
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,234.355,228.693,234.864
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,19,213.248.82.234,243.286,232.317,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.114.65,244.682,250.652,234.542
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,244.820,271.926,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,250.667,238.627,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,23,211.125.114.70,247.534,262.585,252.028
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,24,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,25,103.14.13.3,265.513,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Sat 11 Apr 06:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,1,192.168.25.1,0.607,0.520,0.407
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,2,139.222.0.1,4.394,7.242,10.113
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,3,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,4,193.62.92.125,1.304,1.248,1.171
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,5,10.11.1.0,1.435,1.739,1.665
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,6,146.97.141.116,4.602,4.399,4.393
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,7,146.97.38.49,4.547,4.756,4.675
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,8,146.97.33.5,5.277,5.146,5.174
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,9,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,10,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,11,62.40.125.18,76.695,76.604,76.318
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,12,163.253.1.116,147.261,147.190,148.603
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,13,163.253.1.9,147.377,148.511,148.480
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,14,163.253.1.139,148.290,149.362,149.317
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,15,163.253.2.17,148.633,147.219,147.171
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,16,163.253.2.74,146.707,147.497,147.529
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,17,163.253.1.245,146.980,146.929,148.016
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,18,163.253.1.242,146.789,146.758,146.623
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,19,163.253.1.171,146.106,147.030,146.892
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,20,163.253.1.157,147.877,147.845,147.516
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,21,64.57.28.54,145.571,145.527,145.116
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,22,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,23,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,24,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,25,128.95.0.66,149.187,150.733,146.467
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,26,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,27,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,28,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,29,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.washington.edu,128.208.60.183,30,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,1.064,0.979,0.887
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,10.388,4.662,7.357
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,4.500,7.637,10.689
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.903,1.836,1.661
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,1.587,1.515,1.453
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,5.327,5.076,5.007
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,5.760,5.536,5.583
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,5.037,4.977,4.912
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.847,4.959,4.882
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,5.051,4.967,4.905
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.76.30,6.495,19.511,
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.72.182,6.038,5.860,5.836
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.167.29,79.947,79.971,74.771
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.222,79.262,83.512,82.374
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.169.185,87.067,87.108,87.118
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.7.129,93.736,93.697,93.531
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.166.73,104.652,100.232,100.202
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.31.93,115.922,116.404,116.432
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.165.26,134.000,133.619,137.673
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.166.70,137.217,137.758,137.454
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.44.86,143.070,143.770,143.404
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,24,154.54.3.70,138.844,143.532,139.070
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,25,154.54.86.41,140.421,140.948,135.959
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,26,38.104.84.15,216.658,198.952,198.911
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,27,104.171.226.68,153.875,153.830,148.993
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,28,172.80.0.167,146.356,146.278,146.403
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.483,0.596,0.525
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.215,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,4.206,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.392,1.339,1.296
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.412,1.368,1.504
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,18.841,18.646,18.592
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,4.843,4.723,4.637
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,10.483,10.376,10.396
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.724,50.786,50.716
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,63.420,59.883,60.038
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.110,61.139,61.123
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,0.497,0.414,2.331
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,85.344,88.671,91.550
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,9.592,12.417,6.450
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,3.109,2.203,2.139
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,2.924,1.977,2.780
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,5.920,5.669,5.593
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,5.251,6.608,6.530
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,6.707,5.157,5.815
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,5.397,4.760,4.679
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,62.115.175.106,4.652,4.573,4.984
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,7.219,7.165,9.091
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,5.072,4.924,5.128
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.308,11.284,11.235
Sat 11 Apr 13:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.124.55,21.738,24.634,21.431
